STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-09,13,"H,,S",,,10.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-10,12.2,"H,,S",,,10.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-11,14.4,"H,,S",,,8.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-12,18.6,"H,,S",,,11.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-13,13.8,"H,,S",24.5,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-14,10.4,"H,,S",17.5,",,S",5.1,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-15,13.9,"H,,S",,,5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-16,22.2,"H,,S",,,10.1,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-17,25.4,"H,,S",32.2,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-18,19.8,"H,,S",31.7,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-19,15.6,"H,,S",23.3,",,S",11,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-20,14.1,"H,,S",,,7.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-21,16.3,"H,,S",,,9.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-22,16.2,"H,,S",25.8,",,S",12.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-23,14.1,"H,,S",,,5.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-24,17.9,"H,,S",,,9.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-25,20,"H,,S",28.8,",,S",14.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-26,19.2,"H,,S",26.9,",,S",17.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-27,20.5,"H,,S",,,14.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-28,23.8,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-29,25.8,"H,,S",,,18,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-30,25.9,"H,,S",34,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-08-31,19.5,"H,,S",34.4,",,S",15.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-01,16.1,"H,,S",22.2,",,S",10.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-02,14.8,"H,,S",,,7.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-03,16.2,"H,,S",22.4,",,S",9.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-04,15.4,"H,,S",22.5,",,S",9.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-05,14.2,"H,,S",21.2,",,S",12,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-06,19.8,"H,,S",,,12.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-07,24.3,"H,,S",,,16.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-08,24.9,"H,,S",33.6,",,S",19.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-09,26.7,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-10,21.1,"H,,S",36.4,",,S",18.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-11,17.2,"H,,S",24.5,",,S",16,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-12,17.4,"H,,S",,,14.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-13,16.4,"H,,S",,,10,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-14,20.3,"H,,S",,,13.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-15,26.8,"H,,S",,,17.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-16,29.1,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-17,17.9,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-18,18.7,"H,,S",,,15.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-19,18.4,"H,,S",,,12,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-20,19.3,"H,,S",26.5,",,S",13.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-21,18.2,"H,,S",,,10,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-22,18.9,"H,,S",,,10.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-23,20.1,"H,,S",,,11.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-24,22.7,"H,,S",,,16.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-25,22.9,"H,,S",31.2,",,S",16.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-26,21.2,"H,,S",31.1,",,S",10.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-27,22.3,"H,,S",,,11.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-28,25.2,"H,,S",,,14.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-29,27.3,"H,,S",36.5,",,S",18.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-09-30,29.7,"H,,S",,,22.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-01,33.4,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-02,20.8,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-03,19.6,"H,,S",,,15.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-04,20.3,"H,,S",26.9,",,S",17.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-05,17.4,"H,,S",22.5,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-06,17.8,"H,,S",,,14.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-07,19.5,"H,,S",,,10.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-08,22.9,"H,,S",,,14.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-09,25.2,"H,,S",,,16.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-10,27.5,"H,,S",,,19,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-11,30.6,"H,,S",,,22.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-12,32,"H,,S",38.5,",,S",25.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-13,31.9,"H,,S",38.6,",,S",24.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-14,23.8,"H,,S",38.7,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-15,17.1,"H,,S",26,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-16,16.3,"H,,S",,,13.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-17,19.9,"H,,S",,,14.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-18,19.6,"H,,S",25,",,S",18.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-19,20.7,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-20,20.5,"H,,S",26.7,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-21,16.5,"H,,S",24,",,S",13.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-22,18.4,"H,,S",,,10.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-23,20.8,"H,,S",,,14.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-24,22.4,"H,,S",,,14,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-25,24.6,"H,,S",,,18.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-26,24.9,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-27,30.4,"H,,S",,,20.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-28,31.3,"H,,S",,,23,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-29,33.2,"H,,S",40.2,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-30,34.4,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-10-31,26.1,"H,,S",40.7,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-01,27.4,"H,,S",,,20.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-02,32.6,"H,,S",,,25.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-03,25.7,"H,,S",39.5,",,S",21.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-04,30.2,"H,,S",,,21.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-05,24.3,"H,,S",39.9,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-06,24.7,"H,,S",,,20.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-07,25.4,"H,,S",30.4,",,S",22.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-08,26.9,"H,,S",,,20.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-09,26.9,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-10,24.4,"H,,S",34,",,S",18.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-11,26.3,"H,,S",,,21.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-12,28.2,"H,,S",,,22,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-13,24.6,"H,,S",35.6,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-14,24.7,"H,,S",,,20.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-15,26.4,"H,,S",,,20.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-16,23.9,"H,,S",32.5,",,S",16.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-17,25.3,"H,,S",,,17.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-18,27.2,"H,,S",,,19.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-19,30.2,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-20,31.2,"H,,S",,,23.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-21,30.3,"H,,S",38.2,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-22,29.2,"H,,S",35.7,",,S",25,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-23,26.8,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-24,25.8,"H,,S",,,18.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-25,30.2,"H,,S",,,22.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-26,27.7,"H,,S",38.4,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-27,24.4,"H,,S",31.2,",,S",20.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-28,23.9,"H,,S",,,16.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-29,27.4,"H,,S",,,17.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-11-30,27.1,"H,,S",37.7,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-01,23.3,"H,,S",31.4,",,S",18.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-02,23.5,"H,,S",30,",,S",16,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-03,23.9,"H,,S",,,14.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-04,26.6,"H,,S",,,20,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-05,23.7,"H,,S",36,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-06,22.6,"H,,S",,,12.1,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-07,24.6,"H,,S",,,13.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-08,26,"H,,S",35,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-09,25.6,"H,,S",34.3,",,S",17.7,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-10,27.8,"H,,S",,,19.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-11,30.2,"H,,S",,,21.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-12,28.1,"H,,S",38.5,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-13,27.3,"H,,S",35.9,",,S",20.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-14,30.8,"H,,S",,,,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-15,27.1,"H,,S",39.9,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-16,22.3,"H,,S",35,",,S",19,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-17,25.8,"H,,S",,,19.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-18,26.1,"H,,S",34.5,",,S",16.1,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-19,28.2,"H,,S",,,19.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-20,31.5,"H,,S",,,24.8,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-21,23.4,"H,,S",39.2,",,S",19.6,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-22,22.7,"H,,S",,,17.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-23,23.3,"H,,S",,,14.9,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-24,25.6,"H,,S",,,15.5,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-25,30.2,"H,,S",,,23.4,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-26,30.4,"H,,S",38,",,S",,
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-27,28.3,"H,,S",37,",,S",24,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-28,30.2,"H,,S",,,23,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-29,31.3,"H,,S",39.5,",,S",25.2,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-30,31,"H,,S",39.5,",,S",23.3,",,S"
ARM00087162,"FORMOSA, AR",-26.213,-58.228,59.1,2019-12-31,29.6,"H,,S",41,",,S",23.5,",,S"
